gene	length_nt	header
RPS19	438	lcl|NC_000019.10_cds_NP_001308413.1_116916 [gene=RPS19] [db_xref=CCDS:CCDS12588.1,GeneID:6223] [protein=small ribosomal subunit protein eS19 isoform 1] [protein_id=NP_001308413.1] [location=join(41860775..41860845,41861112..41861212,41869031..41869214,41869699..41869753,41871351..41871377)] [gbkey=CDS]
RPS19	438	lcl|NC_000019.10_cds_NP_001013.1_116917 [gene=RPS19] [db_xref=CCDS:CCDS12588.1,Ensembl:ENSP00000470972.1,GeneID:6223] [protein=small ribosomal subunit protein eS19 isoform 1] [protein_id=NP_001013.1] [location=join(41860775..41860845,41861112..41861212,41869031..41869214,41869699..41869753,41871351..41871377)] [gbkey=CDS]
RPL18	480	lcl|NC_000019.10_cds_NP_001257419.1_117925 [gene=RPL18] [db_xref=CCDS:CCDS58669.1,GeneID:6141] [protein=large ribosomal subunit protein eL18 isoform 2] [protein_id=NP_001257419.1] [location=complement(join(48615372..48615447,48615877..48615946,48616079..48616202,48616726..48616824,48617316..48617423,48619141..48619143))] [gbkey=CDS]
RPL18	567	lcl|NC_000019.10_cds_NP_000970.1_117926 [gene=RPL18] [db_xref=CCDS:CCDS12726.1,Ensembl:ENSP00000447001.1,GeneID:6141] [protein=large ribosomal subunit protein eL18 isoform 1] [protein_id=NP_000970.1] [location=complement(join(48615372..48615447,48615877..48615946,48616079..48616202,48616726..48616824,48617316..48617423,48617791..48617877,48619141..48619143))] [gbkey=CDS]
RPL13A	612	lcl|NC_000019.10_cds_NP_036555.1_118151 [gene=RPL13A] [db_xref=CCDS:CCDS12768.1,Ensembl:ENSP00000375730.4,GeneID:23521] [protein=large ribosomal subunit protein uL13 isoform 1] [protein_id=NP_036555.1] [location=join(49487630..49487644,49489850..49489922,49490232..49490297,49490475..49490576,49490779..49490864,49491040..49491099,49491425..49491547,49491729..49491815)] [gbkey=CDS]
RPL13A	429	lcl|NC_000019.10_cds_NP_001257420.1_118152 [gene=RPL13A] [db_xref=CCDS:CCDS74421.1,GeneID:23521] [protein=large ribosomal subunit protein uL13 isoform 2] [protein_id=NP_001257420.1] [location=join(49490504..49490576,49490779..49490864,49491040..49491099,49491425..49491547,49491729..49491815)] [gbkey=CDS]
RPS11	477	lcl|NC_000019.10_cds_NP_001006.1_118153 [gene=RPS11] [db_xref=CCDS:CCDS12769.1,Ensembl:ENSP00000270625.1,GeneID:6205] [protein=small ribosomal subunit protein uS17] [protein_id=NP_001006.1] [location=join(49496457..49496471,49497194..49497325,49497520..49497595,49497917..49498046,49499512..49499635)] [gbkey=CDS]
RPS9	585	lcl|NC_000019.10_cds_NP_001308631.1_119092 [gene=RPS9] [db_xref=CCDS:CCDS12884.1,GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308631.1] [location=join(54201185..54201281,54201487..54201609,54206276..54206462,54207398..54207575)] [gbkey=CDS]
RPS9	585	lcl|NC_000019.10_cds_NP_001308633.1_119093 [gene=RPS9] [db_xref=CCDS:CCDS12884.1,GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308633.1] [location=join(54201185..54201281,54201487..54201609,54206276..54206462,54207398..54207575)] [gbkey=CDS]
RPS9	585	lcl|NC_000019.10_cds_NP_001308630.1_119094 [gene=RPS9] [db_xref=CCDS:CCDS12884.1,GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001308630.1] [location=join(54201185..54201281,54201487..54201609,54206276..54206462,54207398..54207575)] [gbkey=CDS]
RPS9	585	lcl|NC_000019.10_cds_NP_001004.2_119095 [gene=RPS9] [db_xref=CCDS:CCDS12884.1,Ensembl:ENSP00000302896.4,GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform a] [protein_id=NP_001004.2] [location=join(54201185..54201281,54201487..54201609,54206276..54206462,54207398..54207575)] [gbkey=CDS]
RPS9	462	lcl|NC_000019.10_cds_NP_001308634.1_119096 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform b] [protein_id=NP_001308634.1] [location=join(54201185..54201281,54206276..54206462,54207398..54207575)] [gbkey=CDS]
RPS9	240	lcl|NC_000019.10_cds_NP_001308635.1_119097 [gene=RPS9] [db_xref=CCDS:CCDS82397.1,GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform c] [protein_id=NP_001308635.1] [location=join(54201185..54201281,54201487..54201609,54207398..54207417)] [gbkey=CDS]
RPS9	240	lcl|NC_000019.10_cds_XP_016882601.1_119098 [gene=RPS9] [db_xref=GeneID:6203] [protein=small ribosomal subunit protein uS4 isoform X1] [protein_id=XP_016882601.1] [location=join(54201185..54201281,54201487..54201609,54207398..54207417)] [gbkey=CDS]
RPL28	513	lcl|NC_000019.10_cds_NP_001350626.1_119367 [gene=RPL28] [db_xref=CCDS:CCDS86809.1,GeneID:6158] [protein=large ribosomal subunit protein eL28 isoform 6] [protein_id=NP_001350626.1] [location=join(55386358..55386438,55386570..55386693,55387930..55388048,55402943..55403131)] [gbkey=CDS]
RPL28	510	lcl|NC_000019.10_cds_NP_001129607.1_119368 [gene=RPL28] [db_xref=CCDS:CCDS46189.1,GeneID:6158] [protein=large ribosomal subunit protein eL28 isoform 3] [protein_id=NP_001129607.1] [location=join(55386358..55386438,55386570..55386693,55387930..55388048,55391554..55391739)] [gbkey=CDS]
RPL28	414	lcl|NC_000019.10_cds_NP_000982.2_119369 [gene=RPL28] [db_xref=CCDS:CCDS12924.1,Ensembl:ENSP00000342787.3,GeneID:6158] [protein=large ribosomal subunit protein eL28 isoform 2] [protein_id=NP_000982.2] [location=join(55386358..55386438,55386570..55386693,55387930..55388048,55388243..55388332)] [gbkey=CDS]
RPL28	492	lcl|NC_000019.10_cds_NP_001129606.1_119370 [gene=RPL28] [db_xref=CCDS:CCDS46190.1,GeneID:6158] [protein=large ribosomal subunit protein eL28 isoform 1] [protein_id=NP_001129606.1] [location=join(55386358..55386438,55386570..55386693,55387930..55388216)] [gbkey=CDS]
RPL28	210	lcl|NC_000019.10_cds_NP_001129609.1_119371 [gene=RPL28] [db_xref=CCDS:CCDS46191.1,GeneID:6158] [protein=large ribosomal subunit protein eL28 isoform 5] [protein_id=NP_001129609.1] [location=join(55386358..55386438,55386570..55386693,55387285..55387289)] [gbkey=CDS]
RPL28	264	lcl|NC_000019.10_cds_NP_001129608.1_119372 [gene=RPL28] [db_xref=CCDS:CCDS46192.1,GeneID:6158] [protein=large ribosomal subunit protein eL28 isoform 4] [protein_id=NP_001129608.1] [location=join(55386358..55386438,55386570..55386752)] [gbkey=CDS]
RPS5	615	lcl|NC_000019.10_cds_NP_001000.2_119877 [gene=RPS5] [db_xref=CCDS:CCDS12978.1,Ensembl:ENSP00000196551.3,GeneID:6193] [protein=small ribosomal subunit protein uS7] [protein_id=NP_001000.2] [location=join(58388138..58388245,58392976..58393185,58393359..58393487,58394497..58394595,58394682..58394750)] [gbkey=CDS]
RPS21	252	lcl|NC_000020.11_cds_NP_001015.1_122736 [gene=RPS21] [db_xref=CCDS:CCDS13497.1,Ensembl:ENSP00000345957.3,GeneID:6227] [protein=small ribosomal subunit protein eS21] [protein_id=NP_001015.1] [location=join(62387339..62387388,62387611..62387674,62387843..62387914,62388309..62388364,62388457..62388466)] [gbkey=CDS]
RPL3	1065	lcl|NC_000022.11_cds_NP_001029025.1_126352 [gene=RPL3] [db_xref=GeneID:6122] [protein=large ribosomal subunit protein uL3 isoform b] [protein_id=NP_001029025.1] [location=complement(join(39312940..39312984,39313191..39313310,39313634..39313729,39314107..39314208,39314686..39314846,39315369..39315525,39316823..39316841,39317461..39317629,39318400..39318592,39319595..39319597))] [gbkey=CDS]
RPL3	1212	lcl|NC_000022.11_cds_NP_000958.1_126353 [gene=RPL3] [db_xref=CCDS:CCDS13988.1,Ensembl:ENSP00000346001.3,GeneID:6122] [protein=large ribosomal subunit protein uL3 isoform a] [protein_id=NP_000958.1] [location=complement(join(39312940..39312984,39313191..39313310,39313634..39313729,39314107..39314208,39314686..39314846,39315369..39315555,39316706..39316841,39317461..39317629,39318400..39318592,39319595..39319597))] [gbkey=CDS]
RPS19BP1	411	lcl|NC_000022.11_cds_NP_919307.1_126366 [gene=RPS19BP1] [db_xref=CCDS:CCDS13997.1,Ensembl:ENSP00000333948.3,GeneID:91582] [protein=active regulator of SIRT1] [protein_id=NP_919307.1] [location=complement(join(39529492..39529623,39529820..39529917,39532395..39532523,39532687..39532738))] [gbkey=CDS]
RPS6KA3	2220	lcl|NC_000023.11_cds_XP_047298289.1_127825 [gene=RPS6KA3] [db_xref=GeneID:6197] [protein=ribosomal protein S6 kinase alpha-3 isoform X5] [protein_id=XP_047298289.1] [location=complement(join(20151337..20151368,20155430..20155520,20156109..20156249,20161644..20161761,20162964..20163040,20164899..20165060,20167589..20167747,20169402..20169491,20172746..20172868,20175164..20175288,20176250..20176352,20176434..20176498,20176996..20177084,20186296..20186366,20187828..20187970,20188497..20188534,20193487..20193593,20194189..20194268,20195065..20195145,20204022..20204103,20209288..20209404,20234758..20234814,20266564..20266632))] [gbkey=CDS]
RPS6KA3	2223	lcl|NC_000023.11_cds_XP_047298288.1_127826 [gene=RPS6KA3] [db_xref=GeneID:6197] [protein=ribosomal protein S6 kinase alpha-3 isoform X3] [protein_id=XP_047298288.1] [location=complement(join(20151337..20151368,20155430..20155520,20156109..20156249,20161644..20161761,20162964..20163040,20164899..20165060,20167589..20167747,20169402..20169491,20172746..20172871,20175164..20175288,20176250..20176352,20176434..20176498,20176996..20177084,20186296..20186366,20187828..20187970,20188497..20188534,20193487..20193593,20194189..20194268,20195065..20195145,20204022..20204103,20209288..20209404,20234758..20234814,20266564..20266632))] [gbkey=CDS]
RPS6KA3	2241	lcl|NC_000023.11_cds_XP_011543857.1_127827 [gene=RPS6KA3] [db_xref=GeneID:6197] [protein=ribosomal protein S6 kinase alpha-3 isoform X1] [protein_id=XP_011543857.1] [location=complement(join(20151337..20151368,20155430..20155520,20156109..20156249,20161644..20161761,20162964..20163040,20164899..20165060,20167589..20167747,20169402..20169491,20172746..20172871,20175164..20175288,20176250..20176352,20176434..20176516,20176996..20177084,20186296..20186366,20187828..20187970,20188497..20188534,20193487..20193593,20194189..20194268,20195065..20195145,20204022..20204103,20209288..20209404,20234758..20234814,20266564..20266632))] [gbkey=CDS]
RPS6KA3	2139	lcl|NC_000023.11_cds_XP_047298291.1_127828 [gene=RPS6KA3] [db_xref=GeneID:6197] [protein=ribosomal protein S6 kinase alpha-3 isoform X9] [protein_id=XP_047298291.1] [location=complement(join(20151337..20151368,20155430..20155520,20156109..20156249,20161644..20161761,20162964..20163040,20164899..20165060,20167589..20167747,20169402..20169491,20172746..20172871,20175164..20175288,20176250..20176352,20176434..20176498,20176996..20177084,20186296..20186366,20187828..20187970,20188497..20188534,20193487..20193593,20194189..20194268,20195065..20195145,20204022..20204103,20209288..20209404,20234758..20234799))] [gbkey=CDS]
RPS6KA3	2220	lcl|NC_000023.11_cds_XP_005274630.1_127829 [gene=RPS6KA3] [db_xref=GeneID:6197] [protein=ribosomal protein S6 kinase alpha-3 isoform X4] [protein_id=XP_005274630.1] [location=complement(join(20155398..20155520,20156109..20156249,20161644..20161761,20162964..20163040,20164899..20165060,20167589..20167747,20169402..20169491,20172746..20172868,20175164..20175288,20176250..20176352,20176434..20176498,20176996..20177084,20186296..20186366,20187828..20187970,20188497..20188534,20193487..20193593,20194189..20194268,20195065..20195145,20204022..20204103,20209288..20209404,20234758..20234814,20266564..20266632))] [gbkey=CDS]
RPS6KA3	2223	lcl|NC_000023.11_cds_NP_004577.1_127830 [gene=RPS6KA3] [db_xref=CCDS:CCDS14197.1,Ensembl:ENSP00000368884.3,GeneID:6197] [protein=ribosomal protein S6 kinase alpha-3 isoform 1] [protein_id=NP_004577.1] [location=complement(join(20155398..20155520,20156109..20156249,20161644..20161761,20162964..20163040,20164899..20165060,20167589..20167747,20169402..20169491,20172746..20172871,20175164..20175288,20176250..20176352,20176434..20176498,20176996..20177084,20186296..20186366,20187828..20187970,20188497..20188534,20193487..20193593,20194189..20194268,20195065..20195145,20204022..20204103,20209288..20209404,20234758..20234814,20266564..20266632))] [gbkey=CDS]
RPS6KA3	2238	lcl|NC_000023.11_cds_XP_011543858.1_127831 [gene=RPS6KA3] [db_xref=GeneID:6197] [protein=ribosomal protein S6 kinase alpha-3 isoform X2] [protein_id=XP_011543858.1] [location=complement(join(20155398..20155520,20156109..20156249,20161644..20161761,20162964..20163040,20164899..20165060,20167589..20167747,20169402..20169491,20172746..20172868,20175164..20175288,20176250..20176352,20176434..20176516,20176996..20177084,20186296..20186366,20187828..20187970,20188497..20188534,20193487..20193593,20194189..20194268,20195065..20195145,20204022..20204103,20209288..20209404,20234758..20234814,20266564..20266632))] [gbkey=CDS]
RPS6KA3	2136	lcl|NC_000023.11_cds_XP_016885208.1_127832 [gene=RPS6KA3] [db_xref=GeneID:6197] [protein=ribosomal protein S6 kinase alpha-3 isoform X11] [protein_id=XP_016885208.1] [location=complement(join(20155398..20155520,20156109..20156249,20161644..20161761,20162964..20163040,20164899..20165060,20167589..20167747,20169402..20169491,20172746..20172868,20175164..20175288,20176250..20176352,20176434..20176498,20176996..20177084,20186296..20186366,20187828..20187970,20188497..20188534,20193487..20193593,20194189..20194268,20195065..20195145,20204022..20204103,20209288..20209404,20234758..20234799))] [gbkey=CDS]
RPS6KA3	2136	lcl|NC_000023.11_cds_XP_047298292.1_127833 [gene=RPS6KA3] [db_xref=GeneID:6197] [protein=ribosomal protein S6 kinase alpha-3 isoform X11] [protein_id=XP_047298292.1] [location=complement(join(20155398..20155520,20156109..20156249,20161644..20161761,20162964..20163040,20164899..20165060,20167589..20167747,20169402..20169491,20172746..20172868,20175164..20175288,20176250..20176352,20176434..20176498,20176996..20177084,20186296..20186366,20187828..20187970,20188497..20188534,20193487..20193593,20194189..20194268,20195065..20195145,20204022..20204103,20209288..20209404,20234758..20234799))] [gbkey=CDS]
RPS6KA3	2139	lcl|NC_000023.11_cds_XP_047298290.1_127834 [gene=RPS6KA3] [db_xref=GeneID:6197] [protein=ribosomal protein S6 kinase alpha-3 isoform X8] [protein_id=XP_047298290.1] [location=complement(join(20155398..20155520,20156109..20156249,20161644..20161761,20162964..20163040,20164899..20165060,20167589..20167747,20169402..20169491,20172746..20172871,20175164..20175288,20176250..20176352,20176434..20176498,20176996..20177084,20186296..20186366,20187828..20187970,20188497..20188534,20193487..20193593,20194189..20194268,20195065..20195145,20204022..20204103,20209288..20209404,20234758..20234799))] [gbkey=CDS]
RPS6KA3	2139	lcl|NC_000023.11_cds_NP_001425269.1_127835 [gene=RPS6KA3] [db_xref=GeneID:6197] [protein=ribosomal protein S6 kinase alpha-3 isoform 2] [protein_id=NP_001425269.1] [location=complement(join(20155398..20155520,20156109..20156249,20161644..20161761,20162964..20163040,20164899..20165060,20167589..20167747,20169402..20169491,20172746..20172871,20175164..20175288,20176250..20176352,20176434..20176498,20176996..20177084,20186296..20186366,20187828..20187970,20188497..20188534,20193487..20193593,20194189..20194268,20195065..20195145,20204022..20204103,20209288..20209404,20234758..20234799))] [gbkey=CDS]
RPS6KA3	2157	lcl|NC_000023.11_cds_XP_011543859.1_127836 [gene=RPS6KA3] [db_xref=GeneID:6197] [protein=ribosomal protein S6 kinase alpha-3 isoform X6] [protein_id=XP_011543859.1] [location=complement(join(20155398..20155520,20156109..20156249,20161644..20161761,20162964..20163040,20164899..20165060,20167589..20167747,20169402..20169491,20172746..20172871,20175164..20175288,20176250..20176352,20176434..20176516,20176996..20177084,20186296..20186366,20187828..20187970,20188497..20188534,20193487..20193593,20194189..20194268,20195065..20195145,20204022..20204103,20209288..20209404,20234758..20234799))] [gbkey=CDS]
RPS6KA3	2157	lcl|NC_000023.11_cds_XP_011543862.1_127837 [gene=RPS6KA3] [db_xref=GeneID:6197] [protein=ribosomal protein S6 kinase alpha-3 isoform X6] [protein_id=XP_011543862.1] [location=complement(join(20155398..20155520,20156109..20156249,20161644..20161761,20162964..20163040,20164899..20165060,20167589..20167747,20169402..20169491,20172746..20172871,20175164..20175288,20176250..20176352,20176434..20176516,20176996..20177084,20186296..20186366,20187828..20187970,20188497..20188534,20193487..20193593,20194189..20194268,20195065..20195145,20204022..20204103,20209288..20209404,20234758..20234799))] [gbkey=CDS]
RPS6KA3	2157	lcl|NC_000023.11_cds_XP_011543863.1_127838 [gene=RPS6KA3] [db_xref=GeneID:6197] [protein=ribosomal protein S6 kinase alpha-3 isoform X6] [protein_id=XP_011543863.1] [location=complement(join(20155398..20155520,20156109..20156249,20161644..20161761,20162964..20163040,20164899..20165060,20167589..20167747,20169402..20169491,20172746..20172871,20175164..20175288,20176250..20176352,20176434..20176516,20176996..20177084,20186296..20186366,20187828..20187970,20188497..20188534,20193487..20193593,20194189..20194268,20195065..20195145,20204022..20204103,20209288..20209404,20234758..20234799))] [gbkey=CDS]
RPS6KA3	2133	lcl|NC_000023.11_cds_XP_005274634.1_127839 [gene=RPS6KA3] [db_xref=GeneID:6197] [protein=ribosomal protein S6 kinase alpha-3 isoform X12] [protein_id=XP_005274634.1] [location=complement(join(20155398..20155520,20156109..20156249,20161644..20161761,20162964..20163040,20164899..20165060,20167589..20167747,20169402..20169491,20172746..20172868,20175164..20175288,20176250..20176352,20176434..20176498,20176996..20177084,20186296..20186366,20187828..20187970,20188497..20188534,20193487..20193593,20194189..20194268,20195065..20195145,20204022..20204103,20209288..20209404,20218800..20218838))] [gbkey=CDS]
RPS6KA3	2136	lcl|NC_000023.11_cds_XP_016885207.1_127840 [gene=RPS6KA3] [db_xref=GeneID:6197] [protein=ribosomal protein S6 kinase alpha-3 isoform X10] [protein_id=XP_016885207.1] [location=complement(join(20155398..20155520,20156109..20156249,20161644..20161761,20162964..20163040,20164899..20165060,20167589..20167747,20169402..20169491,20172746..20172871,20175164..20175288,20176250..20176352,20176434..20176498,20176996..20177084,20186296..20186366,20187828..20187970,20188497..20188534,20193487..20193593,20194189..20194268,20195065..20195145,20204022..20204103,20209288..20209404,20218800..20218838))] [gbkey=CDS]
RPS6KA3	2154	lcl|NC_000023.11_cds_XP_011543864.1_127841 [gene=RPS6KA3] [db_xref=GeneID:6197] [protein=ribosomal protein S6 kinase alpha-3 isoform X7] [protein_id=XP_011543864.1] [location=complement(join(20155398..20155520,20156109..20156249,20161644..20161761,20162964..20163040,20164899..20165060,20167589..20167747,20169402..20169491,20172746..20172871,20175164..20175288,20176250..20176352,20176434..20176516,20176996..20177084,20186296..20186366,20187828..20187970,20188497..20188534,20193487..20193593,20194189..20194268,20195065..20195145,20204022..20204103,20209288..20209404,20218800..20218838))] [gbkey=CDS]
RPS4X	792	lcl|NC_000023.11_cds_NP_000998.1_129348 [gene=RPS4X] [db_xref=CCDS:CCDS14418.1,Ensembl:ENSP00000362744.4,GeneID:6191] [protein=small ribosomal subunit protein eS4, X isoform] [protein_id=NP_000998.1] [location=complement(join(72272671..72272772,72273232..72273389,72273801..72273972,72275053..72275150,72275544..72275724,72276157..72276234,72277193..72277195))] [gbkey=CDS]
RPS6KA6	2238	lcl|NC_000023.11_cds_NP_055311.1_129505 [gene=RPS6KA6] [db_xref=CCDS:CCDS14451.1,Ensembl:ENSP00000262752.2,GeneID:27330] [protein=ribosomal protein S6 kinase alpha-6 isoform 2] [protein_id=NP_055311.1] [location=complement(join(84064277..84064402,84064971..84065111,84096194..84096311,84097772..84097848,84102037..84102198,84104499..84104657,84105787..84105876,84106365..84106487,84106910..84107040,84107623..84107725,84116229..84116287,84117060..84117148,84117384..84117454,84119885..84120027,84134782..84134819,84135104..84135210,84145478..84145557,84146978..84147058,84148042..84148123,84156075..84156191,84164328..84164387,84187819..84187899))] [gbkey=CDS]
RPS6KA6	2289	lcl|NC_000023.11_cds_XP_016884912.1_129506 [gene=RPS6KA6] [db_xref=GeneID:27330] [protein=ribosomal protein S6 kinase alpha-6 isoform X1] [protein_id=XP_016884912.1] [location=complement(join(84064277..84064402,84064971..84065111,84096194..84096311,84097772..84097848,84102037..84102198,84104499..84104657,84105787..84105876,84106365..84106487,84106910..84107040,84107623..84107725,84116229..84116287,84117060..84117148,84117384..84117454,84119885..84120027,84134782..84134819,84135104..84135210,84145478..84145557,84146978..84147058,84148042..84148123,84156075..84156191,84164328..84164387,84186061..84186192))] [gbkey=CDS]
RPS6KA6	2289	lcl|NC_000023.11_cds_XP_016884913.1_129507 [gene=RPS6KA6] [db_xref=GeneID:27330] [protein=ribosomal protein S6 kinase alpha-6 isoform X1] [protein_id=XP_016884913.1] [location=complement(join(84064277..84064402,84064971..84065111,84096194..84096311,84097772..84097848,84102037..84102198,84104499..84104657,84105787..84105876,84106365..84106487,84106910..84107040,84107623..84107725,84116229..84116287,84117060..84117148,84117384..84117454,84119885..84120027,84134782..84134819,84135104..84135210,84145478..84145557,84146978..84147058,84148042..84148123,84156075..84156191,84164328..84164387,84186061..84186192))] [gbkey=CDS]
RPS6KA6	2289	lcl|NC_000023.11_cds_XP_016884914.1_129508 [gene=RPS6KA6] [db_xref=GeneID:27330] [protein=ribosomal protein S6 kinase alpha-6 isoform X1] [protein_id=XP_016884914.1] [location=complement(join(84064277..84064402,84064971..84065111,84096194..84096311,84097772..84097848,84102037..84102198,84104499..84104657,84105787..84105876,84106365..84106487,84106910..84107040,84107623..84107725,84116229..84116287,84117060..84117148,84117384..84117454,84119885..84120027,84134782..84134819,84135104..84135210,84145478..84145557,84146978..84147058,84148042..84148123,84156075..84156191,84164328..84164387,84186061..84186192))] [gbkey=CDS]
RPS6KA6	2238	lcl|NC_000023.11_cds_NP_001317441.1_129509 [gene=RPS6KA6] [db_xref=CCDS:CCDS83480.1,GeneID:27330] [protein=ribosomal protein S6 kinase alpha-6 isoform 1] [protein_id=NP_001317441.1] [location=complement(join(84064277..84064402,84064971..84065111,84096194..84096311,84097772..84097848,84102037..84102198,84104499..84104657,84105787..84105876,84106365..84106487,84106910..84107040,84107623..84107725,84116229..84116287,84117060..84117148,84117384..84117454,84119885..84120027,84134782..84134819,84135104..84135210,84145478..84145557,84146978..84147058,84148042..84148123,84156075..84156191,84164328..84164387,84186061..84186141))] [gbkey=CDS]
RPS6KA6	2238	lcl|NC_000023.11_cds_XP_011529219.1_129510 [gene=RPS6KA6] [db_xref=GeneID:27330] [protein=ribosomal protein S6 kinase alpha-6 isoform X2] [protein_id=XP_011529219.1] [location=complement(join(84064277..84064402,84064971..84065111,84096194..84096311,84097772..84097848,84102037..84102198,84104499..84104657,84105787..84105876,84106365..84106487,84106910..84107040,84107623..84107725,84116229..84116287,84117060..84117148,84117384..84117454,84119885..84120027,84134782..84134819,84135104..84135210,84145478..84145557,84146978..84147058,84148042..84148123,84156075..84156191,84164328..84164387,84186061..84186141))] [gbkey=CDS]
RPS6KA6	2142	lcl|NC_000023.11_cds_XP_047297952.1_129511 [gene=RPS6KA6] [db_xref=GeneID:27330] [protein=ribosomal protein S6 kinase alpha-6 isoform X3] [protein_id=XP_047297952.1] [location=complement(join(84064277..84064402,84064971..84065111,84096194..84096311,84097772..84097848,84102037..84102198,84104499..84104657,84105787..84105876,84106365..84106487,84106910..84107040,84107623..84107725,84116229..84116287,84117060..84117148,84117384..84117454,84119885..84120027,84134782..84134819,84135104..84135210,84145478..84145557,84146978..84147058,84148042..84148123,84156075..84156191,84164328..84164372))] [gbkey=CDS]
RPS6KA6	2142	lcl|NC_000023.11_cds_XP_047297953.1_129512 [gene=RPS6KA6] [db_xref=GeneID:27330] [protein=ribosomal protein S6 kinase alpha-6 isoform X3] [protein_id=XP_047297953.1] [location=complement(join(84064277..84064402,84064971..84065111,84096194..84096311,84097772..84097848,84102037..84102198,84104499..84104657,84105787..84105876,84106365..84106487,84106910..84107040,84107623..84107725,84116229..84116287,84117060..84117148,84117384..84117454,84119885..84120027,84134782..84134819,84135104..84135210,84145478..84145557,84146978..84147058,84148042..84148123,84156075..84156191,84164328..84164372))] [gbkey=CDS]
RPS6KA6	1929	lcl|NC_000023.11_cds_XP_011529221.1_129513 [gene=RPS6KA6] [db_xref=GeneID:27330] [protein=ribosomal protein S6 kinase alpha-6 isoform X4] [protein_id=XP_011529221.1] [location=complement(join(84064277..84064402,84064971..84065111,84096194..84096311,84097772..84097848,84102037..84102198,84104499..84104657,84105787..84105876,84106365..84106487,84106910..84107040,84107623..84107725,84116229..84116287,84117060..84117148,84117384..84117454,84119885..84120027,84134782..84134819,84135104..84135210,84145478..84145557,84146978..84147058,84148042..84148072))] [gbkey=CDS]
RPS6KA6	1875	lcl|NC_000023.11_cds_XP_011529222.1_129514 [gene=RPS6KA6] [db_xref=GeneID:27330] [protein=ribosomal protein S6 kinase alpha-6 isoform X5] [protein_id=XP_011529222.1] [location=complement(join(84064277..84064402,84064971..84065111,84096194..84096311,84097772..84097848,84102037..84102198,84104499..84104657,84105787..84105876,84106365..84106487,84106910..84107040,84107623..84107725,84116229..84116287,84117060..84117148,84117384..84117454,84119885..84120027,84134782..84134819,84135104..84135210,84145478..84145557,84146978..84147035))] [gbkey=CDS]
RPL36A-HNRNPH2	357	lcl|NC_000023.11_cds_NP_001186902.2_129706 [gene=RPL36A-HNRNPH2] [db_xref=GeneID:100529097] [protein=RPL36A-HNRNPH2 protein isoform a] [protein_id=NP_001186902.2] [location=join(101391044..101391046,101391459..101391564,101391755..101391822,101395335..101395457,101411936..101411992)] [gbkey=CDS]
RPL36A-HNRNPH2	234	lcl|NC_000023.11_cds_NP_001186903.2_129707 [gene=RPL36A-HNRNPH2] [db_xref=GeneID:100529097] [protein=RPL36A-HNRNPH2 protein isoform b] [protein_id=NP_001186903.2] [location=join(101391044..101391046,101391459..101391564,101391755..101391822,101411936..101411992)] [gbkey=CDS]
RPL36A	321	lcl|NC_000023.11_cds_NP_066357.3_129708 [gene=RPL36A] [db_xref=CCDS:CCDS14483.3,Ensembl:ENSP00000446503.2,GeneID:6173] [protein=large ribosomal subunit protein eL42] [protein_id=NP_066357.3] [location=join(101391044..101391046,101391459..101391564,101391755..101391822,101395335..101395457,101395728..101395748)] [gbkey=CDS]
RPL39	156	lcl|NC_000023.11_cds_NP_000991.1_130296 [gene=RPL39] [db_xref=CCDS:CCDS14586.1,Ensembl:ENSP00000355315.3,GeneID:6170] [protein=large ribosomal subunit protein eL39] [protein_id=NP_000991.1] [location=complement(join(119786684..119786732,119789908..119790011,119791574..119791576))] [gbkey=CDS]
RPL10	651	lcl|NC_000023.11_cds_NP_001243506.2_131369 [gene=RPL10] [db_xref=GeneID:6134] [protein=large ribosomal subunit protein uL16 isoform b] [protein_id=NP_001243506.2] [location=join(154398520..154398542,154399338..154399396,154399487..154399594,154399803..154399941,154400702..154401023)] [gbkey=CDS]
RPL10	645	lcl|NC_000023.11_cds_NP_006004.3_131370 [gene=RPL10] [db_xref=CCDS:CCDS14746.1,Ensembl:ENSP00000358832.2,GeneID:6134] [protein=large ribosomal subunit protein uL16 isoform a] [protein_id=NP_006004.3] [location=join(154398520..154398542,154399338..154399396,154399487..154399594,154399803..154399941,154400464..154400626,154400702..154400854)] [gbkey=CDS]
RPL10	645	lcl|NC_000023.11_cds_NP_001290553.1_131371 [gene=RPL10] [db_xref=CCDS:CCDS14746.1,GeneID:6134] [protein=large ribosomal subunit protein uL16 isoform a] [protein_id=NP_001290553.1] [location=join(154398520..154398542,154399338..154399396,154399487..154399594,154399803..154399941,154400464..154400626,154400702..154400854)] [gbkey=CDS]
RPL10	645	lcl|NC_000023.11_cds_NP_001290554.1_131372 [gene=RPL10] [db_xref=CCDS:CCDS14746.1,GeneID:6134] [protein=large ribosomal subunit protein uL16 isoform a] [protein_id=NP_001290554.1] [location=join(154398520..154398542,154399338..154399396,154399487..154399594,154399803..154399941,154400464..154400626,154400702..154400854)] [gbkey=CDS]
